mes,fecha,semana,hora,recibidas,atendidas,abandonada,atendidas_sla,aht_seg,tme_seg,dia_sem
202603,20260327,Sem13,11,2478,2456,22,2236,169.572397950723,8.69204371002133,5
202603,20260327,Sem13,15,2510,2382,128,1628,183.917445925648,27.073463011641,5
202603,20260327,Sem13,12,3644,3126,518,1060,131.391867099823,71.2253867395156,5
202603,20260327,Sem13,17,2244,1884,360,994,156.259322358197,77.5842853535353,5
202603,20260327,Sem13,18,1440,1318,122,792,169.627923261391,41.6636856514748,5
202603,20260327,Sem13,21,158,98,60,14,34.4132080924856,36.2873949903661,5
202603,20260327,Sem13,20,310,276,34,166,19.1231591309454,6.3336271285966,5
202603,20260327,Sem13,22,110,102,8,56,61.6966977491961,13.6297781350482,5
202603,20260329,Sem14,12,105,42,63,2,26.0063673469388,38.8063646258503,7
202603,20260329,Sem14,0,18,11,7,4,48.0758,20.6488545454545,7
202603,20260329,Sem14,11,74,44,30,4,23.208771978022,19.5208983516484,7
202603,20260329,Sem14,14,80,57,23,19,34.8590875912409,18.5813576642336,7
202603,20260329,Sem14,17,80,60,20,9,48.8896201117319,35.6564152700186,7
202603,20260329,Sem14,1,25,9,16,1,33.8658076923077,50.739858974359,7
202603,20260329,Sem14,18,59,52,7,38,46.0820309523809,8.77561666666667,7
202603,20260329,Sem14,8,66,41,25,8,30.9191512605042,20.801974789916,7
202603,20260329,Sem14,20,70,44,26,9,43.8372398921833,34.6465148247978,7
202603,20260329,Sem14,2,7,7,0,6,42.8859787234043,6.79121276595745,7
202603,20260329,Sem14,21,65,51,14,20,55.7436893203884,26.0385372168285,7
202603,20260329,Sem14,15,86,55,31,6,38.8336960784314,43.745368627451,7
202603,20260329,Sem14,4,5,5,0,5,35.1359117647059,0.5195,7
202603,20260329,Sem14,16,89,53,36,9,34.4771204188482,36.9947783595114,7
202603,20260329,Sem14,3,5,5,0,5,57.6817741935484,0.673709677419355,7
202603,20260329,Sem14,22,44,30,14,6,41.5647336448598,26.7822523364486,7
202603,20260329,Sem14,7,39,27,12,3,32.1886144578313,20.0783413654618,7
202603,20260329,Sem14,5,2,2,0,2,10.437,0.1295,7
202603,20260329,Sem14,9,87,53,34,5,29.0834088820827,41.7861531393568,7
202603,20260329,Sem14,6,10,6,4,2,27.1323644067797,17.2546101694915,7
202603,20260329,Sem14,10,75,56,19,5,28.8246430517711,32.4356784741144,7
202603,20260329,Sem14,13,82,49,33,4,32.6864850863422,36.1313076923077,7
202603,20260329,Sem14,19,79,42,37,4,27.5772711864407,37.5643516949152,7
202603,20260329,Sem14,23,13,12,1,9,39.5119207920792,6.8459900990099,7
202603,20260330,Sem14,1,7,7,0,7,41.6914186046512,0.656046511627907,1
202603,20260330,Sem14,0,6,6,0,6,32.3449523809524,0.469095238095238,1
202603,20260330,Sem14,7,76,69,7,39,63.5705902004454,14.475158129176,1
202603,20260330,Sem14,4,3,3,0,3,56.6503125,0.848125,1
202603,20260330,Sem14,2,4,4,0,4,56.4785862068966,0.561586206896552,1
202603,20260330,Sem14,12,1532,1443,89,841,188.661627622378,43.9233034011443,1
202603,20260330,Sem14,9,1535,1318,217,683,178.109211340206,96.0011827212178,1
202603,20260330,Sem14,3,1,1,0,1,11.7396315789474,0.455789473684211,1
202603,20260330,Sem14,16,1545,1534,11,1494,168.232904957065,3.17661392466627,1
202603,20260330,Sem14,17,1434,1181,253,606,163.357821252059,78.3486754530477,1
202603,20260330,Sem14,11,1458,1439,19,1155,186.782022269894,13.9384143426295,1
202603,20260330,Sem14,5,8,7,1,7,81.432,0.994,1
202603,20260330,Sem14,22,49,49,0,48,65.0017226890756,0.846886554621849,1
202603,20260330,Sem14,15,1215,1122,93,586,159.242904542228,60.7114187366926,1
202603,20260330,Sem14,13,1336,1159,177,661,150.356038292905,68.0233550848411,1
202603,20260330,Sem14,6,16,16,0,13,29.242447761194,2.09829104477612,1
202603,20260330,Sem14,18,947,618,329,124,139.533854786245,128.852746747212,1
202603,20260330,Sem14,19,548,475,73,275,150.420562308869,52.8167683486239,1
202603,20260330,Sem14,20,81,79,2,65,44.8277272727273,6.07748387096774,1
202603,20260330,Sem14,8,705,664,41,453,169.00492816092,42.0745450191571,1
202603,20260330,Sem14,23,28,28,0,28,53.1696912751678,0.610194630872483,1
202603,20260330,Sem14,21,54,46,8,22,39.0609364705882,18.6737317647059,1
202603,20260330,Sem14,10,1494,1324,170,721,168.241879310345,83.6650068760252,1
202603,20260330,Sem14,14,1339,1148,191,577,153.973411214436,77.4802756005744,1
202603,20260331,Sem14,3,2,2,0,2,22.7766666666667,0.331458333333333,2
202603,20260331,Sem14,4,6,6,0,6,52.7792894736842,0.586973684210526,2
202603,20260331,Sem14,0,17,16,1,13,89.4789473684211,4.46719298245614,2
202603,20260331,Sem14,10,1538,1368,170,812,178.729798006679,72.8827866311834,2
202603,20260331,Sem14,7,49,47,2,35,39.2898008948546,5.31045190156599,2
202603,20260331,Sem14,8,715,696,19,512,169.023101626016,19.4740475297061,2
202603,20260331,Sem14,2,4,4,0,4,34.2023125,0.54628125,2
202603,20260331,Sem14,1,6,6,0,6,94.4656206896552,0.644758620689655,2
202603,20260331,Sem14,9,1415,1336,79,806,184.279312901047,48.5835164358865,2
202603,20260331,Sem14,5,7,7,0,7,57.55205,0.75055,2
202603,20260331,Sem14,6,23,23,0,23,34.8159132947977,0.282971098265896,2
202603,20260331,Sem14,11,1357,1352,5,1273,187.957063909335,4.43880254702418,2
202603,20260331,Sem14,16,1371,1281,90,775,155.025729858549,41.2148382533825,2
202603,20260331,Sem14,13,1180,1099,81,768,171.722046206619,43.0479360371267,2
202603,20260331,Sem14,19,567,407,160,116,129.028490819672,77.1895062295082,2
202603,20260331,Sem14,12,1288,1288,0,1285,178.060652297848,0.800956195462479,2
202603,20260331,Sem14,18,916,589,327,146,132.579145264117,116.910549180328,2
202603,20260331,Sem14,22,46,44,2,29,42.5622063037249,6.22080229226361,2
202603,20260331,Sem14,20,81,78,3,62,34.6581766917293,2.36811528822055,2
202603,20260331,Sem14,15,1217,1144,73,634,151.32519400289,44.5168141257225,2
202603,20260331,Sem14,21,77,63,14,13,40.7728327526132,22.9334477351916,2
202603,20260331,Sem14,14,1174,1105,69,666,170.785986568744,47.1208696572687,2
202603,20260331,Sem14,23,31,31,0,31,37.8621797235023,0.363465437788018,2
202603,20260331,Sem14,17,1373,1116,257,549,156.840718828715,88.9954829974811,2
202604,20260401,Sem14,1,9,9,0,9,46.9334576271186,0.502677966101695,3
202604,20260401,Sem14,0,16,16,0,15,39.4016732673267,1.43638613861386,3
202604,20260401,Sem14,13,1125,835,290,303,133.001060904072,93.9562598343686,3
202604,20260401,Sem14,3,5,5,0,5,45.8078275862069,0.580310344827586,3
202604,20260401,Sem14,5,6,6,0,6,32.4374126984127,0.326571428571429,3
202604,20260401,Sem14,2,4,4,0,4,21.4498666666667,0.300177777777778,3
202604,20260401,Sem14,18,835,549,286,131,119.427092549203,106.966396672915,3
202604,20260401,Sem14,4,3,3,0,3,43.8206956521739,0.454869565217391,3
202604,20260401,Sem14,23,28,25,3,14,41.508023923445,11.5058229665072,3
202604,20260401,Sem14,14,1167,1051,116,550,148.837939066852,59.0225518802229,3
202604,20260401,Sem14,6,18,18,0,17,42.4729879518072,0.812289156626506,3
202604,20260401,Sem14,8,700,686,14,645,158.295176713948,6.78947931442081,3
202604,20260401,Sem14,11,1483,1435,48,1139,171.191144450969,24.8794229301233,3
202604,20260401,Sem14,16,1285,1261,24,1113,158.547495842661,11.0923253917493,3
202604,20260401,Sem14,7,40,40,0,26,27.4253293650794,3.56536111111111,3
202604,20260401,Sem14,9,1464,1332,132,871,177.051681935069,49.0624477659917,3
202604,20260401,Sem14,12,1267,1031,236,438,131.943171388974,89.6142271327379,3
202604,20260401,Sem14,17,1369,1041,328,507,147.161606891026,84.5053067307692,3
202604,20260401,Sem14,15,1183,1126,57,653,159.635796342329,43.8734744318182,3
202604,20260401,Sem14,10,1370,1291,79,729,162.179595433071,40.1450297637796,3
202604,20260401,Sem14,19,534,372,162,89,125.625046212648,93.2434551772065,3
202604,20260401,Sem14,21,78,30,48,3,22.5901211072664,35.6334653979239,3
202604,20260401,Sem14,20,86,74,12,25,37.0958866587958,13.1712502951594,3
202604,20260401,Sem14,22,65,30,35,4,31.971836492891,31.2570450236967,3
202604,20260402,Sem14,13,113,112,1,92,31.5353130236101,2.09476846915461,4
202604,20260402,Sem14,4,4,4,0,3,32.0637027027027,1.50302702702703,4
202604,20260402,Sem14,1,10,9,1,7,62.5181320754717,7.89584905660377,4
202604,20260402,Sem14,7,50,43,7,34,28.0909396226415,3.50708301886792,4
202604,20260402,Sem14,14,106,104,2,89,35.5159017288444,2.71295268425842,4
202604,20260402,Sem14,0,22,12,10,1,51.8291875,22.430125,4
202604,20260402,Sem14,2,6,6,0,6,54.26816,0.2224,4
202604,20260402,Sem14,5,6,6,0,6,36.8441904761905,0.23647619047619,4
202604,20260402,Sem14,15,93,90,3,74,34.5750536750484,2.17192988394584,4
202604,20260402,Sem14,8,337,81,256,20,22.2406891991183,36.9170235121234,4
202604,20260402,Sem14,16,108,102,6,73,38.4707165354331,4.24467716535433,4
202604,20260402,Sem14,17,107,65,42,12,28.1832273706897,23.296255387931,4
202604,20260402,Sem14,3,12,8,4,4,36.4719814814815,18.3802037037037,4
202604,20260402,Sem14,6,18,18,0,18,42.1445217391304,0.371423913043478,4
202604,20260402,Sem14,22,45,1,44,0,0.208741525423729,23.6671101694915,4
202604,20260402,Sem14,18,80,59,21,16,28.3941130434783,19.6835130434783,4
202604,20260402,Sem14,12,120,83,37,21,18.0021379813302,15.8436382730455,4
202604,20260402,Sem14,9,125,97,28,25,19.5582513368984,10.8912144385027,4
202604,20260402,Sem14,20,70,68,2,46,44.6981669865643,6.03684836852207,4
202604,20260402,Sem14,19,67,63,4,42,33.0939943582511,5.76659661495063,4
202604,20260402,Sem14,21,59,57,2,51,49.1179304123711,2.72452319587629,4
202604,20260402,Sem14,10,103,93,10,40,18.9979109707065,5.92636186099942,4
202604,20260402,Sem14,11,113,94,19,23,19.8472144816237,11.5068798683489,4
202604,20260402,Sem14,23,21,2,19,0,5.22799390243902,1.2824756097561,4
202604,20260403,Sem14,9,91,63,28,19,30.1107630057804,15.7993271676301,5
202604,20260403,Sem14,4,2,2,0,2,25.5232857142857,0.25525,5
202604,20260403,Sem14,10,82,59,23,24,23.9129112734864,9.67534551148226,5
202604,20260403,Sem14,3,2,2,0,2,14.90452,0.34928,5
202604,20260403,Sem14,20,40,39,1,27,38.7623853820598,4.90316611295681,5
202604,20260403,Sem14,0,16,14,2,13,42.6770340909091,1.98498863636364,5
202604,20260403,Sem14,13,75,74,1,59,33.399705802969,3.25481376518219,5
202604,20260403,Sem14,1,7,6,1,6,41.3044255319149,0.238765957446809,5
202604,20260403,Sem14,21,35,35,0,34,31.1768407407407,0.408051851851852,5
202604,20260403,Sem14,5,4,4,0,3,37.777,5.18440476190476,5
202604,20260403,Sem14,14,67,62,5,43,35.012494100295,6.58176548672567,5
202604,20260403,Sem14,7,35,34,1,29,40.5150613718412,2.3397797833935,5
202604,20260403,Sem14,22,22,22,0,22,47.5601341463415,0.220932926829268,5
202604,20260403,Sem14,6,11,11,0,11,24.1649369369369,0.275351351351351,5
202604,20260403,Sem14,15,63,60,3,54,31.9682861842105,2.12592598684211,5
202604,20260403,Sem14,2,9,9,0,8,39.0346833333333,1.10843333333333,5
202604,20260403,Sem14,16,64,63,1,55,33.8613050570962,1.93640456769984,5
202604,20260403,Sem14,8,68,66,2,43,41.6227111111111,10.2877407407407,5
202604,20260403,Sem14,17,59,45,14,8,26.2782321116928,14.6405357766143,5
202604,20260403,Sem14,18,66,47,19,9,33.4919560810811,24.1105287162162,5
202604,20260403,Sem14,19,44,31,13,17,24.558980861244,9.69124162679426,5
202604,20260403,Sem14,11,73,67,6,48,25.221158643326,4.24517067833698,5
202604,20260403,Sem14,23,19,19,0,15,56.3187196261682,3.88931775700935,5
202604,20260403,Sem14,12,75,59,16,16,30.204074941452,10.030337236534,5
202604,20260404,Sem14,5,7,7,0,7,44.1525813953488,0.539976744186047,6
202604,20260404,Sem14,0,10,10,0,10,50.6668,0.500418181818182,6
202604,20260404,Sem14,8,93,68,25,29,19.051034996277,11.9303938942666,6
202604,20260404,Sem14,1,5,5,0,5,64.5899310344827,0.553689655172414,6
202604,20260404,Sem14,17,419,418,1,417,124.419401682905,0.550184233835252,6
202604,20260404,Sem14,2,1,1,0,1,25.2898235294118,0.182588235294118,6
202604,20260404,Sem14,12,1204,951,253,338,122.018506181319,87.1883667582418,6
202604,20260404,Sem14,7,50,43,7,14,38.2150046403712,11.0144292343387,6
202604,20260404,Sem14,18,103,52,51,10,22.8392475124378,36.8639987562189,6
202604,20260404,Sem14,3,2,2,0,2,151.34625,0.4654375,6
202604,20260404,Sem14,13,773,763,10,736,149.595421120913,4.38958692267774,6
202604,20260404,Sem14,10,1536,1089,447,142,118.838031739373,156.498106124161,6
202604,20260404,Sem14,19,77,19,58,0,11.5101061452514,31.404696461825,6
202604,20260404,Sem14,4,1,1,0,1,30.0725384615385,0.249769230769231,6
202604,20260404,Sem14,23,20,19,1,15,45.7857301587302,6.14464285714286,6
202604,20260404,Sem14,11,1594,1044,550,146,121.416301752922,163.329107122983,6
202604,20260404,Sem14,6,23,20,3,16,30.7114770114942,3.71908045977011,6
202604,20260404,Sem14,22,28,26,2,18,41.5186714975845,8.32590821256039,6
202604,20260404,Sem14,9,1675,1269,406,451,148.025184061931,134.368019034607,6
202604,20260404,Sem14,14,520,515,5,466,141.283057825485,5.08320602493075,6
202604,20260404,Sem14,16,450,448,2,431,156.041494916821,3.13662292051756,6
202604,20260404,Sem14,15,468,468,0,465,141.933252479024,1.07716590389016,6
202604,20260404,Sem14,20,55,29,26,1,35.9699418604651,34.6353720930233,6
202604,20260404,Sem14,21,47,33,14,14,37.105664516129,35.3574870967742,6
202604,20260405,Sem15,5,0,0,0,0,0.0,0.0,7
202604,20260405,Sem15,2,8,5,3,4,38.0603333333333,6.40259259259259,7
202604,20260405,Sem15,0,11,11,0,10,45.4270289855072,1.48749275362319,7
202604,20260405,Sem15,1,6,6,0,6,59.6416,0.475714285714286,7
202604,20260405,Sem15,6,18,17,1,8,49.4319642857143,16.0063571428571,7
202604,20260405,Sem15,14,69,34,35,5,29.9764111349036,36.0678586723769,7
202604,20260405,Sem15,3,4,4,0,2,55.2084193548387,18.679064516129,7
202604,20260405,Sem15,13,70,56,14,25,37.7756720142602,18.8571889483066,7
202604,20260405,Sem15,7,41,32,9,16,31.0075062893082,15.5461477987421,7
202604,20260405,Sem15,4,4,4,0,4,23.6669736842105,0.338868421052632,7
202604,20260405,Sem15,12,92,44,48,7,23.4923116691285,41.6547001477105,7
202604,20260405,Sem15,8,50,35,15,5,25.8677050691244,19.6482603686636,7
202604,20260405,Sem15,9,47,47,0,42,34.4423211009174,1.37637798165138,7
202604,20260405,Sem15,17,49,39,10,18,28.9535529411765,9.45353333333333,7
202604,20260405,Sem15,16,80,36,44,5,30.188474609375,30.499310546875,7
202604,20260405,Sem15,15,68,31,37,2,24.054518590998,28.2945596868884,7
202604,20260405,Sem15,23,16,16,0,14,64.1652471910112,1.77603370786517,7
202604,20260405,Sem15,10,60,60,0,45,29.031547318612,4.99925394321767,7
202604,20260405,Sem15,18,55,18,37,0,16.257373776908,33.2112191780822,7
202604,20260405,Sem15,19,48,21,27,2,22.5383703703704,32.3122814814815,7
202604,20260405,Sem15,20,52,29,23,3,34.5989633333333,28.96273,7
202604,20260405,Sem15,21,50,28,22,8,44.3119838709677,37.0674959677419,7
202604,20260405,Sem15,11,104,68,36,13,33.2957688098495,30.5195006839945,7
202604,20260405,Sem15,22,23,21,2,17,51.7121615384615,2.05682307692308,7
202604,20260406,Sem15,7,48,48,0,44,34.5246666666667,1.23070289855072,1
202604,20260406,Sem15,0,18,18,0,16,86.1033098591549,2.77453521126761,1
202604,20260406,Sem15,8,824,744,80,489,160.254074905401,48.0602303061558,1
202604,20260406,Sem15,4,4,4,0,4,55.5942352941177,0.725588235294118,1
202604,20260406,Sem15,9,1889,1308,581,349,135.375629858037,175.63655569663,1
202604,20260406,Sem15,2,3,3,0,3,42.3834193548387,0.305193548387097,1
202604,20260406,Sem15,11,1902,1272,630,266,127.145668106552,191.769240340772,1
202604,20260406,Sem15,1,6,6,0,6,51.6701714285714,0.785228571428571,1
202604,20260406,Sem15,17,1718,963,755,300,106.516285229645,172.922105558455,1
202604,20260406,Sem15,5,3,3,0,3,23.26571875,0.354375,1
202604,20260406,Sem15,22,40,40,0,38,52.4811679104477,0.691175373134328,1
202604,20260406,Sem15,12,1665,1005,660,135,104.381112599845,179.17311002319,1
202604,20260406,Sem15,10,2066,1258,808,193,121.229383638772,195.371850298079,1
202604,20260406,Sem15,3,1,1,0,1,14.6002,0.213066666666667,1
202604,20260406,Sem15,14,1527,990,537,172,115.335146065013,173.461049947722,1
202604,20260406,Sem15,13,1638,974,664,210,98.8583869340233,155.820826002587,1
202604,20260406,Sem15,16,1780,1334,446,417,138.053036656054,142.689773695812,1
202604,20260406,Sem15,6,13,13,0,13,31.4332090909091,0.289045454545455,1
202604,20260406,Sem15,18,1027,432,595,126,80.8764910936205,165.439620753935,1
202604,20260406,Sem15,15,1780,1098,682,246,111.348798857659,176.539464455949,1
202604,20260406,Sem15,19,612,285,327,46,82.3281809775429,127.490262549538,1
202604,20260406,Sem15,20,83,64,19,28,34.0595076923077,14.0640141025641,1
202604,20260406,Sem15,21,74,60,14,28,34.8698888888889,18.3727125220459,1
202604,20260406,Sem15,23,30,30,0,30,60.2784625,0.3848,1
202604,20260407,Sem15,2,4,4,0,4,107.6626,0.68435,2
202604,20260407,Sem15,1,12,12,0,11,93.8776,4.46882,2
202604,20260407,Sem15,7,51,51,0,46,34.3835175600739,1.55837892791128,2
202604,20260407,Sem15,3,2,2,0,2,47.2050833333333,0.500083333333333,2
202604,20260407,Sem15,4,2,2,0,2,11.0203548387097,0.217258064516129,2
202604,20260407,Sem15,6,12,12,0,12,18.9830256410256,0.227160256410256,2
202604,20260407,Sem15,12,1449,957,492,215,131.898078790678,158.202975618519,2
202604,20260407,Sem15,0,13,13,0,13,95.9483191489362,0.386446808510638,2
202604,20260407,Sem15,19,443,302,141,109,107.718386660854,112.363601133391,2
202604,20260407,Sem15,23,21,21,0,20,72.9654887218045,0.966436090225564,2
202604,20260407,Sem15,20,76,75,1,65,33.9366286072773,1.33707779171895,2
202604,20260407,Sem15,5,4,4,0,4,55.7469696969697,0.541030303030303,2
202604,20260407,Sem15,8,1061,873,188,440,155.687321315193,90.1930054421768,2
202604,20260407,Sem15,9,1698,1198,500,262,143.481480156588,166.977188849892,2
202604,20260407,Sem15,15,1206,1072,134,528,163.265459818182,70.4973540606037,2
202604,20260407,Sem15,10,1699,1200,499,253,130.235385604113,173.599741645244,2
202604,20260407,Sem15,11,1759,1281,478,253,136.937718790219,148.278927541828,2
202604,20260407,Sem15,13,1192,765,427,207,111.702510850543,145.067157682884,2
202604,20260407,Sem15,14,1179,901,278,306,144.146925652388,117.437409835055,2
202604,20260407,Sem15,16,1280,1229,51,905,180.606744901428,28.5651283140721,2
202604,20260407,Sem15,17,1282,872,410,284,134.230717084909,136.39063887934,2
202604,20260407,Sem15,18,771,439,332,151,113.151516155089,152.724851373182,2
202604,20260407,Sem15,21,56,52,4,32,35.3397819905213,11.1817606635071,2
202604,20260407,Sem15,22,37,37,0,35,58.4369504504505,1.48202702702703,2
202604,20260408,Sem15,2,2,2,0,2,25.4874444444444,0.363111111111111,3
202604,20260408,Sem15,6,15,15,0,15,41.2332698412698,0.325269841269841,3
202604,20260408,Sem15,7,49,48,1,48,38.8713883928571,0.177962053571429,3
202604,20260408,Sem15,3,4,4,0,4,47.35075,1.0990625,3
202604,20260408,Sem15,15,1183,1119,64,668,178.928717884615,41.3455109615385,3
202604,20260408,Sem15,5,5,5,0,5,53.1233428571429,0.474914285714286,3
202604,20260408,Sem15,14,1087,977,110,483,164.713500333333,72.256422333332,3
202604,20260408,Sem15,0,8,8,0,8,59.9230930232558,0.502418604651163,3
202604,20260408,Sem15,16,1271,1226,45,949,183.535500119517,27.2690098004052,3
202604,20260408,Sem15,13,1095,697,398,170,111.396985610053,161.29344162951,3
202604,20260408,Sem15,17,1203,748,455,257,124.572651814542,143.59977734728,3
202604,20260408,Sem15,4,3,3,0,3,54.42075,0.5939375,3
202604,20260408,Sem15,21,59,49,10,23,38.2734009661836,22.1060700483092,3
202604,20260408,Sem15,8,844,802,42,592,190.52012954279,33.3186849355217,3
202604,20260408,Sem15,1,2,2,0,2,12.7120714285714,0.24175,3
202604,20260408,Sem15,9,1507,1169,338,458,171.546454409318,130.371347032722,3
202604,20260408,Sem15,10,1377,1184,193,539,160.948506337136,86.3777742395437,3
202604,20260408,Sem15,11,1311,1281,30,987,170.548112096333,22.3203412698391,3
202604,20260408,Sem15,12,1140,839,301,322,132.599375046555,129.590854003725,3
202604,20260408,Sem15,18,806,410,396,157,107.948972145615,129.455541919471,3
202604,20260408,Sem15,19,417,287,130,109,126.128612621359,86.4747966019417,3
202604,20260408,Sem15,22,28,28,0,28,40.5676606334842,0.252524886877828,3
202604,20260408,Sem15,20,67,66,1,61,37.8727689655172,1.08400689655172,3
202604,20260408,Sem15,23,19,18,1,18,41.605875862069,0.392641379310345,3
202604,20260409,Sem15,0,7,7,0,7,30.6841071428571,0.376285714285714,4
202604,20260409,Sem15,1,5,5,0,5,49.55,0.511548387096774,4
